origin,destination,distance_km,ridership
AG14: Pandan Jaya,SP27: Bandar Puteri,18.82884860116401,815
AG14: Pandan Jaya,SP28: Puchong Perdana,20.160105747124593,794
AG14: Pandan Jaya,SP29: Puchong Prima,21.450821665300417,1014
AG14: Pandan Jaya,SP31: Putra Heights,23.503558270240585,1902
AG15: Pandan Indah,AG10: Pudu,3.8364014419373667,7740
AG15: Pandan Indah,AG11: Chan Sow Lin,3.502507929829931,2972
AG15: Pandan Indah,AG12: Miharja,3.51622425839659,1895
AG15: Pandan Indah,AG13: Maluri,2.476489723558442,11104
AG15: Pandan Indah,AG14: Pandan Jaya,0.9573000989415743,8773
AG15: Pandan Indah,AG16: Cempaka,0.830214659902996,7247
AG15: Pandan Indah,AG17: Cahaya,1.3109996522670981,7810
AG15: Pandan Indah,AG18: Ampang,2.3069499763165084,11271
AG15: Pandan Indah,KG04: Kwasa Damansara,19.913108309042304,244
AG15: Pandan Indah,KG05: Kwasa Sentral,20.573997861670733,316
AG15: Pandan Indah,KG06: Kota Damansara,18.712650787143517,763
AG15: Pandan Indah,KG07: Surian,17.0218738901893,1402
AG15: Pandan Indah,KG08: Mutiara Damansara,15.43168634544778,1522
AG15: Pandan Indah,KG09: Bandar Utama,14.26547750335287,2636
AG15: Pandan Indah,KG10: TTDI,12.877124800094295,2494
AG15: Pandan Indah,KG12: Phileo Damansara,11.563117591521065,1536
AG15: Pandan Indah,KG13: Pusat Bandar Damansara,9.339862376073071,2072
AG15: Pandan Indah,KG14: Semantan,9.177487006782401,3176
AG15: Pandan Indah,KG15: Muzium Negara,6.5769246680481075,2880
AG15: Pandan Indah,KG16: Pasar Seni,5.72094629726124,1641
AG15: Pandan Indah,KG17: Merdeka,5.004094315088029,1494
AG15: Pandan Indah,KG20: Tun Razak Exchange,3.052462908571583,12892
AG15: Pandan Indah,KG21: Cochrane,2.621640039086055,8492
AG15: Pandan Indah,KG22: Maluri,2.4073786775150117,13815
AG15: Pandan Indah,KG23: Taman Pertama,3.102191262110189,730
AG15: Pandan Indah,KG24: Taman Midah,3.703152605782234,636
AG15: Pandan Indah,KG25: Taman Mutiara,4.89362474240506,2080
AG15: Pandan Indah,KG26: Taman Connaught,6.162861741182587,781
AG15: Pandan Indah,KG27: Taman Suntex,7.256685764239178,519
AG15: Pandan Indah,KG28: Sri Raya,8.55756343804495,254
AG15: Pandan Indah,KG29: Bandar Tun Hussien Onn,10.114023726909048,528
AG15: Pandan Indah,KG30: Batu 11 Cheras,10.788880229320023,438
AG15: Pandan Indah,KG31: Bukit Dukung,12.33307371578475,335
AG15: Pandan Indah,KG33: Sungai Jernih,15.427131443193005,297
AG15: Pandan Indah,KG34: Stadium Kajang,16.190446801700983,551
AG15: Pandan Indah,KG35: Kajang,17.565427292650003,1262
AG15: Pandan Indah,KJ10: KLCC,4.575901292572515,9420
AG15: Pandan Indah,KJ11: Kampung Baru,5.339437031754286,544
AG15: Pandan Indah,KJ12: Dang Wangi,5.534468737759947,1476
AG15: Pandan Indah,KJ13: Masjid Jamek,5.768307648995391,287
AG15: Pandan Indah,KJ14: Pasar Seni,5.751291575504918,2476
AG15: Pandan Indah,KJ15: KL Sentral,6.690494598118692,2974
AG15: Pandan Indah,KJ16: Bank Rakyat Bangsar,7.528831086380632,4250
AG15: Pandan Indah,KJ17: Abdullah Hukum,8.360868915048064,8286
AG15: Pandan Indah,KJ18: Kerinchi,8.909468506404945,3829
AG15: Pandan Indah,KJ19: Universiti,9.681060786267,1387
AG15: Pandan Indah,KJ20: Taman Jaya,11.743243856433054,1408
AG15: Pandan Indah,KJ21: Asia Jaya,12.540776352045599,2072
AG15: Pandan Indah,KJ22: Taman Paramount,14.088867591720868,373
AG15: Pandan Indah,KJ23: Taman Bahagia,15.07342617043156,569
AG15: Pandan Indah,KJ24: Kelana Jaya,15.979240251120425,449
AG15: Pandan Indah,KJ25: Lembah Subang,17.44250428417615,408
AG15: Pandan Indah,KJ26: Ara Damansara,18.012409126182686,773
AG15: Pandan Indah,KJ27: Cgc Glenmarie,17.866418536603977,1291
AG15: Pandan Indah,KJ28: Subang Jaya,18.440647163858642,1041
AG15: Pandan Indah,KJ29: SS 15,18.97755444672764,635
AG15: Pandan Indah,KJ30: SS 18,19.33896237659928,43
AG15: Pandan Indah,KJ31: USJ 7,19.286422234247855,142
AG15: Pandan Indah,KJ32: Taipan,19.835590147502874,326
AG15: Pandan Indah,KJ33: Wawasan,20.756993863701414,90
AG15: Pandan Indah,KJ34: USJ 21,21.6878414372879,195
AG15: Pandan Indah,KJ35: Alam Megah,22.99668146436723,195
AG15: Pandan Indah,KJ36: Subang Alam,23.831339979913984,44
AG15: Pandan Indah,MR10: Chow Kit,6.468285964887188,963
AG15: Pandan Indah,MR11: Titiwangsa,7.06068594942859,48
AG15: Pandan Indah,SP12: Cheras,4.342241879945611,677
AG15: Pandan Indah,SP13: Salak Selatan,5.745841100099935,1804
AG15: Pandan Indah,SP14: Bandar Tun Razak,6.271393939274161,527
AG15: Pandan Indah,SP15: Bandar Tasik Selatan,7.602485155458482,4607
AG15: Pandan Indah,SP16: Sungai Besi,8.9495387110531,97
AG15: Pandan Indah,SP17: Bukit Jalil,10.421318649552841,2350
AG15: Pandan Indah,SP18: Sri Petaling,10.473048423975216,655
AG15: Pandan Indah,SP19: Awan Besar,11.662836208100602,1377
AG15: Pandan Indah,SP20: Muhibbah,12.313549510574726,521
AG15: Pandan Indah,SP21: Alam Sutera,13.373345996176923,447
AG15: Pandan Indah,SP22: Kinrara,14.703863778554041,379
AG15: Pandan Indah,SP24: IOI Puchong Jaya,16.935977174200165,858
AG15: Pandan Indah,SP25: Pusat Bandar Puchong,18.354840632034698,429
AG15: Pandan Indah,SP26: Taman Perindustrian Puchong,19.30073175481768,524
AG15: Pandan Indah,SP27: Bandar Puteri,19.769930941991838,669
AG15: Pandan Indah,SP28: Puchong Perdana,21.099559663159955,321
AG15: Pandan Indah,SP29: Puchong Prima,22.38987202367889,519
AG15: Pandan Indah,SP31: Putra Heights,24.451139586466166,526
AG16: Cempaka,AG10: Pudu,4.570685460892995,15928
AG16: Cempaka,AG11: Chan Sow Lin,4.298927496788442,4496
AG16: Cempaka,AG12: Miharja,4.344275238212198,3968
AG16: Cempaka,AG13: Maluri,3.306691131326995,18113
AG16: Cempaka,AG14: Pandan Jaya,1.7874525621284207,11005
AG16: Cempaka,AG15: Pandan Indah,0.830214659902996,6706
AG16: Cempaka,AG17: Cahaya,0.48086102078599835,5580
AG16: Cempaka,AG18: Ampang,1.5475303928815065,14126
AG16: Cempaka,KG04: Kwasa Damansara,20.523157222297947,392
AG16: Cempaka,KG05: Kwasa Sentral,21.206050343690915,628
AG16: Cempaka,KG06: Kota Damansara,19.395386493996273,975
AG16: Cempaka,KG07: Surian,17.70289511145045,1531
AG16: Cempaka,KG08: Mutiara Damansara,16.088181649579127,2008
AG16: Cempaka,KG09: Bandar Utama,14.949016057878476,3542
AG16: Cempaka,KG10: TTDI,13.596491634845874,3607
AG16: Cempaka,KG12: Phileo Damansara,12.305559395125448,1858
AG16: Cempaka,KG13: Pusat Bandar Damansara,10.022238994757014,3274
AG16: Cempaka,KG14: Semantan,9.814278861173536,4454
AG16: Cempaka,KG15: Muzium Negara,7.289085437163622,3803
AG16: Cempaka,KG16: Pasar Seni,6.389908813447829,2584
AG16: Cempaka,KG17: Merdeka,5.669050642749843,2583
AG16: Cempaka,KG20: Tun Razak Exchange,3.67238705630334,14926
AG16: Cempaka,KG21: Cochrane,3.3882893138867205,11583
AG16: Cempaka,KG22: Maluri,3.2375837609874254,20963
AG16: Cempaka,KG23: Taman Pertama,3.8840860747164005,670
AG16: Cempaka,KG24: Taman Midah,4.412619984974442,1005
AG16: Cempaka,KG25: Taman Mutiara,5.444056014695218,3878
AG16: Cempaka,KG26: Taman Connaught,6.633580411709901,1919
AG16: Cempaka,KG27: Taman Suntex,7.514086219041905,961
AG16: Cempaka,KG28: Sri Raya,8.740939932377135,437
AG16: Cempaka,KG29: Bandar Tun Hussien Onn,10.315690019930859,1053
AG16: Cempaka,KG30: Batu 11 Cheras,11.01963813864622,1008
AG16: Cempaka,KG31: Bukit Dukung,12.60505313423755,596
AG16: Cempaka,KG33: Sungai Jernih,15.655551367151777,469
AG16: Cempaka,KG34: Stadium Kajang,16.414327507728036,914
AG16: Cempaka,KG35: Kajang,17.784865296880778,1794
AG16: Cempaka,KJ10: KLCC,4.9672096516574245,10508
AG16: Cempaka,KJ11: Kampung Baru,5.751727020666008,687
AG16: Cempaka,KJ12: Dang Wangi,6.029385019185644,1135
AG16: Cempaka,KJ13: Masjid Jamek,6.363069142459155,718
AG16: Cempaka,KJ14: Pasar Seni,6.41919931813172,3104
AG16: Cempaka,KJ15: KL Sentral,7.421519114965771,4306
AG16: Cempaka,KJ16: Bank Rakyat Bangsar,8.293281566092142,5214
AG16: Cempaka,KJ17: Abdullah Hukum,9.154357482128665,9561
AG16: Cempaka,KJ18: Kerinchi,9.709045246253774,4043
AG16: Cempaka,KJ19: Universiti,10.478461129953017,2261
AG16: Cempaka,KJ20: Taman Jaya,12.552622506414533,2265
AG16: Cempaka,KJ21: Asia Jaya,13.346033818680661,1967
AG16: Cempaka,KJ22: Taman Paramount,14.886926257516405,499
AG16: Cempaka,KJ23: Taman Bahagia,15.85619462569449,1325
AG16: Cempaka,KJ24: Kelana Jaya,16.755702116692508,986
AG16: Cempaka,KJ25: Lembah Subang,18.21569930093678,1000
AG16: Cempaka,KJ26: Ara Damansara,18.790442967636412,625
AG16: Cempaka,KJ27: Cgc Glenmarie,18.66689065461032,1427
AG16: Cempaka,KJ28: Subang Jaya,19.251800904900474,1427
AG16: Cempaka,KJ29: SS 15,19.795663669567666,862
AG16: Cempaka,KJ30: SS 18,20.162739594154967,160
AG16: Cempaka,KJ31: USJ 7,20.11571068322668,379
AG16: Cempaka,KJ32: Taipan,20.665655037592135,566
AG16: Cempaka,KJ33: Wawasan,21.586659617726912,168
AG16: Cempaka,KJ34: USJ 21,22.51736960749955,371
AG16: Cempaka,KJ35: Alam Megah,23.8261277815797,173
AG16: Cempaka,KJ36: Subang Alam,24.65767175260944,44
AG16: Cempaka,MR10: Chow Kit,6.868134633857495,1405
AG16: Cempaka,MR11: Titiwangsa,7.417664899180889,195
AG16: Cempaka,SP12: Cheras,5.1706278428737305,1535
AG16: Cempaka,SP13: Salak Selatan,6.567678932363166,3345
AG16: Cempaka,SP14: Bandar Tun Razak,7.04385175554036,940
AG16: Cempaka,SP15: Bandar Tasik Selatan,8.339743828625712,7032
AG16: Cempaka,SP16: Sungai Besi,9.667694196739685,196
AG16: Cempaka,SP17: Bukit Jalil,11.182078912371235,3369
AG16: Cempaka,SP18: Sri Petaling,11.252765826820488,854
AG16: Cempaka,SP19: Awan Besar,12.47130133825025,2591
AG16: Cempaka,SP20: Muhibbah,13.130219732175195,590
AG16: Cempaka,SP21: Alam Sutera,14.187778081677989,628
AG16: Cempaka,SP22: Kinrara,15.523547171320125,990
AG16: Cempaka,SP24: IOI Puchong Jaya,17.76374591150245,1793
AG16: Cempaka,SP25: Pusat Bandar Puchong,19.177698439077414,1162
AG16: Cempaka,SP26: Taman Perindustrian Puchong,20.118867326156586,992
AG16: Cempaka,SP27: Bandar Puteri,20.584796613556016,1126
AG16: Cempaka,SP28: Puchong Perdana,21.912926450703157,624
AG16: Cempaka,SP29: Puchong Prima,23.202808661447886,713
AG16: Cempaka,SP31: Putra Heights,25.271535391989946,877
AG17: Cahaya,AG10: Pudu,5.0054159446348985,16440
AG17: Cahaya,AG11: Chan Sow Lin,4.762917779286507,3056
AG17: Cahaya,AG12: Miharja,4.823487219144482,2456
AG17: Cahaya,AG13: Maluri,3.7874881847319184,13884
AG17: Cahaya,AG14: Pandan Jaya,2.268279619827148,7276
AG17: Cahaya,AG15: Pandan Indah,1.3109996522670981,7222
AG17: Cahaya,AG16: Cempaka,0.48086102078599835,7487
AG17: Cahaya,AG18: Ampang,1.1462368650371741,16019
AG17: Cahaya,KG04: Kwasa Damansara,20.876300183652237,266
AG17: Cahaya,KG05: Kwasa Sentral,21.571442808245585,567
AG17: Cahaya,KG06: Kota Damansara,19.790001712723484,600
AG17: Cahaya,KG07: Surian,18.097049545398622,1910
AG17: Cahaya,KG08: Mutiara Damansara,16.469210556122693,1874
AG17: Cahaya,KG09: Bandar Utama,15.345639292363034,2465
AG17: Cahaya,KG10: TTDI,14.01358930890543,1945
AG17: Cahaya,KG12: Phileo Damansara,12.735931485500288,1252
AG17: Cahaya,KG13: Pusat Bandar Damansara,10.421509618892015,2277
AG17: Cahaya,KG14: Semantan,10.189337566747914,3666
AG17: Cahaya,KG15: Muzium Negara,7.7073181994642965,2218
AG17: Cahaya,KG16: Pasar Seni,6.787911315456596,1807
AG17: Cahaya,KG17: Merdeka,6.067098850496898,1764
AG17: Cahaya,KG20: Tun Razak Exchange,4.059938813246221,10919
AG17: Cahaya,KG21: Cochrane,3.841134281046574,5128
AG17: Cahaya,KG22: Maluri,3.7183754034818266,12910
AG17: Cahaya,KG23: Taman Pertama,4.347946779207235,445
AG17: Cahaya,KG24: Taman Midah,4.8456935285847145,977
AG17: Cahaya,KG25: Taman Mutiara,5.8005096672783845,3216
AG17: Cahaya,KG26: Taman Connaught,6.945193565077279,1487
AG17: Cahaya,KG27: Taman Suntex,7.7099974309664,916
AG17: Cahaya,KG28: Sri Raya,8.891135587530076,677
AG17: Cahaya,KG29: Bandar Tun Hussien Onn,10.471020526454435,439
AG17: Cahaya,KG30: Batu 11 Cheras,11.189360771951016,734
AG17: Cahaya,KG31: Bukit Dukung,12.7944627485499,787
AG17: Cahaya,KG33: Sungai Jernih,15.816410764918832,564
AG17: Cahaya,KG34: Stadium Kajang,16.571801430386994,947
AG17: Cahaya,KG35: Kajang,17.938501987612707,1205
AG17: Cahaya,KJ10: KLCC,5.2321883155884175,5185
AG17: Cahaya,KJ11: Kampung Baru,6.021416360307836,338
AG17: Cahaya,KJ12: Dang Wangi,6.340216581153454,571
AG17: Cahaya,KJ13: Masjid Jamek,6.723564076444586,318
AG17: Cahaya,KJ14: Pasar Seni,6.816596467236939,1804
AG17: Cahaya,KJ15: KL Sentral,7.849281425571283,2431
AG17: Cahaya,KJ16: Bank Rakyat Bangsar,8.737645894120876,3089
AG17: Cahaya,KJ17: Abdullah Hukum,9.613798019521871,6472
AG17: Cahaya,KJ18: Kerinchi,10.171650944556037,2350
AG17: Cahaya,KJ19: Universiti,10.939684521601121,1677
AG17: Cahaya,KJ20: Taman Jaya,13.020271721108209,921
AG17: Cahaya,KJ21: Asia Jaya,13.811229329537005,1903
AG17: Cahaya,KJ22: Taman Paramount,15.347816198443457,417
AG17: Cahaya,KJ23: Taman Bahagia,16.308216626794863,689
AG17: Cahaya,KJ24: Kelana Jaya,17.20399831495969,492
AG17: Cahaya,KJ25: Lembah Subang,18.661927946427898,324
AG17: Cahaya,KJ26: Ara Damansara,19.239380523085824,380
AG17: Cahaya,KJ27: Cgc Glenmarie,19.12885018970937,1100
AG17: Cahaya,KJ28: Subang Jaya,19.720045595326997,713
AG17: Cahaya,KJ29: SS 15,20.26809960824677,488
AG17: Cahaya,KJ30: SS 18,20.63871386685326,73
AG17: Cahaya,KJ31: USJ 7,20.59546698364772,438
AG17: Cahaya,KJ32: Taipan,21.146121978216016,470
AG17: Cahaya,KJ33: Wawasan,22.067478954722763,131
AG17: Cahaya,KJ34: USJ 21,22.99815799308965,83
AG17: Cahaya,KJ35: Alam Megah,24.3068952582201,129
AG17: Cahaya,KJ36: Subang Alam,25.137284571525967,7
AG17: Cahaya,MR10: Chow Kit,7.124894795522606,757
AG17: Cahaya,MR11: Titiwangsa,7.64883717473706,332
AG17: Cahaya,SP12: Cheras,5.651163171612,942
AG17: Cahaya,SP13: Salak Selatan,7.0458031230466185,1646
AG17: Cahaya,SP14: Bandar Tun Razak,7.50029225859898,676
AG17: Cahaya,SP15: Bandar Tasik Selatan,8.778740688263087,3897
AG17: Cahaya,SP16: Sungai Besi,10.09638266782329,151
AG17: Cahaya,SP17: Bukit Jalil,11.63094579303347,1942
AG17: Cahaya,SP18: Sri Petaling,11.710867050875502,818
AG17: Cahaya,SP19: Awan Besar,12.942988575436642,1077
AG17: Cahaya,SP20: Muhibbah,13.605678143796952,663
AG17: Cahaya,SP21: Alam Sutera,14.662152467863155,353
AG17: Cahaya,SP22: Kinrara,16.00030100891018,635
AG17: Cahaya,SP24: IOI Puchong Jaya,18.243958912472852,1438
AG17: Cahaya,SP25: Pusat Bandar Puchong,19.655827561854604,1008
AG17: Cahaya,SP26: Taman Perindustrian Puchong,20.594806066125653,562
AG17: Cahaya,SP27: Bandar Puteri,21.059170732945184,661
AG17: Cahaya,SP28: Puchong Perdana,22.3865483638378,451
AG17: Cahaya,SP29: Puchong Prima,23.67619477190735,709
AG17: Cahaya,SP31: Putra Heights,25.748471404171465,447
AG18: Ampang,AG10: Pudu,5.608736740575563,13666
AG18: Ampang,AG11: Chan Sow Lin,5.515008291504974,6320
AG18: Ampang,AG12: Miharja,5.703013258919914,4102
AG18: Ampang,AG13: Maluri,4.718791988819675,19915
AG18: Ampang,AG14: Pandan Jaya,3.22989484283099,10712
AG18: Ampang,AG15: Pandan Indah,2.3069499763165084,9896
AG18: Ampang,AG16: Cempaka,1.5475303928815065,13675
AG18: Ampang,AG17: Cahaya,1.1462368650371741,15521
AG18: Ampang,KG04: Kwasa Damansara,21.069117978076356,656
AG18: Ampang,KG05: Kwasa Sentral,21.80559039204625,1254
AG18: Ampang,KG06: Kota Damansara,20.13573753535336,1843
AG18: Ampang,KG07: Surian,18.444473528286657,2101
AG18: Ampang,KG08: Mutiara Damansara,16.771066634734876,4079
AG18: Ampang,KG09: Bandar Utama,15.709904047124502,5499
AG18: Ampang,KG10: TTDI,14.465477377691633,3991
AG18: Ampang,KG12: Phileo Damansara,13.25109075099307,2673
AG18: Ampang,KG13: Pusat Bandar Damansara,10.817997691520175,5023
AG18: Ampang,KG14: Semantan,10.49806673537662,6840
AG18: Ampang,KG15: Muzium Negara,8.201561806548185,4517
AG18: Ampang,KG16: Pasar Seni,7.214965011135886,2868
AG18: Ampang,KG17: Merdeka,6.50605050916465,2646
AG18: Ampang,KG20: Tun Razak Exchange,4.515807004757981,17665
AG18: Ampang,KG21: Cochrane,4.55380852672016,13628
AG18: Ampang,KG22: Maluri,4.650192499872935,18440
AG18: Ampang,KG23: Taman Pertama,5.407526773510392,1158
AG18: Ampang,KG24: Taman Midah,5.95995156677289,1527
AG18: Ampang,KG25: Taman Mutiara,6.94660916273651,4469
AG18: Ampang,KG26: Taman Connaught,8.080592242411186,2158
AG18: Ampang,KG27: Taman Suntex,8.764123173376024,1587
AG18: Ampang,KG28: Sri Raya,9.893574223338344,846
AG18: Ampang,KG29: Bandar Tun Hussien Onn,11.47493369796981,1596
AG18: Ampang,KG30: Batu 11 Cheras,12.208017707020005,1740
AG18: Ampang,KG31: Bukit Dukung,13.8318635238367,1263
AG18: Ampang,KG33: Sungai Jernih,16.818241181406638,1255
AG18: Ampang,KG34: Stadium Kajang,17.568802672956558,2491
AG18: Ampang,KG35: Kajang,18.929553472687367,4080
AG18: Ampang,KJ10: KLCC,5.2794938937459595,5695
AG18: Ampang,KJ11: Kampung Baru,6.059649610452895,559
AG18: Ampang,KJ12: Dang Wangi,6.489688564325828,1267
AG18: Ampang,KJ13: Masjid Jamek,7.020997509897317,665
AG18: Ampang,KJ14: Pasar Seni,7.240993279575152,4629
AG18: Ampang,KJ15: KL Sentral,8.38226348737499,7184
AG18: Ampang,KJ16: Bank Rakyat Bangsar,9.340294928834332,5270
AG18: Ampang,KJ17: Abdullah Hukum,10.293940010986601,10397
AG18: Ampang,KJ18: Kerinchi,10.869224306138495,4606
AG18: Ampang,KJ19: Universiti,11.625184818959498,2355
AG18: Ampang,KJ20: Taman Jaya,13.743911079985535,2002
AG18: Ampang,KJ21: Asia Jaya,14.514939967258336,3650
AG18: Ampang,KJ22: Taman Paramount,16.018874165890452,958
AG18: Ampang,KJ23: Taman Bahagia,16.92342409384229,949
AG18: Ampang,KJ24: Kelana Jaya,17.796675075370434,888
AG18: Ampang,KJ25: Lembah Subang,19.24087160572338,990
AG18: Ampang,KJ26: Ara Damansara,19.8322023543127,806
AG18: Ampang,KJ27: Cgc Glenmarie,19.80085884855941,2123
AG18: Ampang,KJ28: Subang Jaya,20.437109083259415,1744
AG18: Ampang,KJ29: SS 15,21.020527719351442,789
AG18: Ampang,KJ30: SS 18,21.427652628197706,194
AG18: Ampang,KJ31: USJ 7,21.442656836843476,596
AG18: Ampang,KJ32: Taipan,22.013077462521,400
AG18: Ampang,KJ33: Wawasan,22.971740550816474,250
AG18: Ampang,KJ34: USJ 21,23.90486141714736,276
AG18: Ampang,KJ35: Alam Megah,25.214647358384934,659
AG18: Ampang,KJ36: Subang Alam,26.07917952466378,220
AG18: Ampang,MR10: Chow Kit,7.104304857096192,1785
AG18: Ampang,MR11: Titiwangsa,7.549968220140103,250
AG18: Ampang,SP12: Cheras,6.596997553347908,2771
AG18: Ampang,SP13: Salak Selatan,8.02500132317158,4592
AG18: Ampang,SP14: Bandar Tun Razak,8.57501456150157,1602
AG18: Ampang,SP15: Bandar Tasik Selatan,9.884973690551512,10259
AG18: Ampang,SP16: Sungai Besi,11.215157000365252,235
AG18: Ampang,SP17: Bukit Jalil,12.720331149053832,4893
AG18: Ampang,SP18: Sri Petaling,12.779256362120366,1981
AG18: Ampang,SP19: Awan Besar,13.960435299974149,2689
AG18: Ampang,SP20: Muhibbah,14.59893391540246,1922
AG18: Ampang,SP21: Alam Sutera,15.662465581959397,1059
AG18: Ampang,SP22: Kinrara,16.981345852583015,1335
AG18: Ampang,SP24: IOI Puchong Jaya,19.17597869839044,2493
AG18: Ampang,SP25: Pusat Bandar Puchong,20.62101020891757,2155
AG18: Ampang,SP26: Taman Perindustrian Puchong,21.58084506356929,918
AG18: Ampang,SP27: Bandar Puteri,22.056844148002302,1322
AG18: Ampang,SP28: Puchong Perdana,23.388897541155284,1265
AG18: Ampang,SP29: Puchong Prima,24.67975370563597,1791
AG18: Ampang,SP31: Putra Heights,26.724238638152745,2121
KG04: Kwasa Damansara,AG10: Pudu,16.19674029245027,627
KG04: Kwasa Damansara,AG11: Chan Sow Lin,16.81297158169875,34
KG04: Kwasa Damansara,AG12: Miharja,17.318560479204518,61
KG04: Kwasa Damansara,AG13: Maluri,18.209394356306984,98
KG04: Kwasa Damansara,AG14: Pandan Jaya,19.241668613263883,309
KG04: Kwasa Damansara,AG15: Pandan Indah,19.913108309042304,272
KG04: Kwasa Damansara,AG16: Cempaka,20.523157222297947,367
KG04: Kwasa Damansara,AG17: Cahaya,20.876300183652237,234
KG04: Kwasa Damansara,AG18: Ampang,21.069117978076356,589
KG04: Kwasa Damansara,KG05: Kwasa Sentral,1.060825988101912,3510
KG04: Kwasa Damansara,KG06: Kota Damansara,2.984818625438585,3923
KG04: Kwasa Damansara,KG07: Surian,3.8326736088388196,8766
KG04: Kwasa Damansara,KG08: Mutiara Damansara,4.7191524277876145,6850
KG04: Kwasa Damansara,KG09: Bandar Utama,6.117248777578898,14643
KG04: Kwasa Damansara,KG10: TTDI,7.871815542920656,4929
KG04: Kwasa Damansara,KG12: Phileo Damansara,9.360114529488262,5090
KG04: Kwasa Damansara,KG13: Pusat Bandar Damansara,10.717435231241772,5492
KG04: Kwasa Damansara,KG14: Semantan,10.745626404724234,6764
KG04: Kwasa Damansara,KG15: Muzium Negara,13.508142198186913,18460
KG04: Kwasa Damansara,KG16: Pasar Seni,14.220321507188041,2850
KG04: Kwasa Damansara,KG17: Merdeka,14.92508694094518,1455
KG04: Kwasa Damansara,KG20: Tun Razak Exchange,16.86602411241037,9490
KG04: Kwasa Damansara,KG21: Cochrane,17.43358709911959,2410
KG04: Kwasa Damansara,KG22: Maluri,18.252794659463532,3408
KG04: Kwasa Damansara,KG23: Taman Pertama,18.84405784515318,657
KG04: Kwasa Damansara,KG24: Taman Midah,19.482408655265125,621
KG04: Kwasa Damansara,KG25: Taman Mutiara,20.95836065013741,780
KG04: Kwasa Damansara,KG26: Taman Connaught,22.04405060945397,893
KG04: Kwasa Damansara,KG27: Taman Suntex,24.23381165974801,601
KG04: Kwasa Damansara,KG28: Sri Raya,25.644145447620343,462
KG04: Kwasa Damansara,KG29: Bandar Tun Hussien Onn,26.657783874992926,1162
KG04: Kwasa Damansara,KG30: Batu 11 Cheras,26.914655174801908,676
KG04: Kwasa Damansara,KG31: Bukit Dukung,27.6678755440321,670
KG04: Kwasa Damansara,KG33: Sungai Jernih,30.53823074482219,1701
KG04: Kwasa Damansara,KG34: Stadium Kajang,31.20907269028806,1052
KG04: Kwasa Damansara,KG35: Kajang,32.39501346904006,5217
KG04: Kwasa Damansara,KJ10: KLCC,15.796976122946383,4541
KG04: Kwasa Damansara,KJ11: Kampung Baru,15.02895283033576,172
KG04: Kwasa Damansara,KJ12: Dang Wangi,14.581922083188681,572
KG04: Kwasa Damansara,KJ13: Masjid Jamek,14.160257604678877,1789
KG04: Kwasa Damansara,KJ14: Pasar Seni,14.18881727706844,7824
KG04: Kwasa Damansara,KJ15: KL Sentral,13.501249109385904,246
KG04: Kwasa Damansara,KJ16: Bank Rakyat Bangsar,13.050325112656438,1761
KG04: Kwasa Damansara,KJ17: Abdullah Hukum,12.888580029571703,3258
KG04: Kwasa Damansara,KJ18: Kerinchi,12.661222585860274,1587
KG04: Kwasa Damansara,KJ19: Universiti,12.072516431676522,495
KG04: Kwasa Damansara,KJ20: Taman Jaya,11.41264177093845,622
KG04: Kwasa Damansara,KJ21: Asia Jaya,10.810379084858235,260
